"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-1",47150.3058484458,-0.00649225066558575,0.0969558570903734,-0.0669608918988181,0.946612837034494,0.953942803692947
"hsa-let-7a-2",47017.551299761,-0.00670383144659083,0.0970738003771763,-0.0690591222404332,0.944942559035186,0.953314143168388
"hsa-let-7a-3",47217.6195319173,-0.00453576698206356,0.0967987042573965,-0.046857724148895,0.962626622300581,0.967939131253675
"hsa-let-7b",35904.9802064472,-0.443398813488719,0.132732799829755,-3.34053688355424,0.000836165732974181,0.00203675663834085
"hsa-let-7c",11963.7897087044,-1.03011317122433,0.164351157484826,-6.26775732516171,3.66285017113967e-10,2.05978796661003e-09
"hsa-let-7d",2204.00755175774,0.369243126794401,0.113585752396964,3.25078734790571,0.00115085903613206,0.00270214582968121
"hsa-let-7e",4044.67705429418,0.493019355007248,0.141167455955661,3.49244343655311,0.000478622952848806,0.00121118197234795
"hsa-let-7f-1",29783.1190676691,0.0550671932286557,0.137885464805792,0.399369094532309,0.689621262678411,0.74969566861579
"hsa-let-7f-2",30637.0843142323,0.066286711801311,0.137900708217888,0.480684346425368,0.630740858154847,0.703310797771194
"hsa-let-7g",3800.46904230269,-0.139240206915357,0.0987415614428774,-1.41014791421856,0.15849601179319,0.21811158118368
"hsa-let-7i",1182.6845113869,0.0825344349366722,0.0842813503623335,0.979272811622606,0.327445200543374,0.404204034817091
"hsa-mir-1-1",22.4833518600344,0.327624263330612,0.238235985747713,1.37520896476807,0.169066669805165,0.229196036000752
"hsa-mir-1-2",23.5042795535293,0.273678050424178,0.23560346720692,1.16160451146425,0.245396148692508,0.315756908840219
"hsa-mir-100",33429.3164762103,0.0583055006524391,0.190291162800174,0.306401515417014,0.759298954675748,0.807142762788339
"hsa-mir-101-1",51853.9705176084,-1.02367506849021,0.127113038662308,-8.0532656544364,8.0613669999545e-16,8.84807871922717e-15
"hsa-mir-101-2",52412.8372509553,-1.02110509348475,0.126951088863573,-8.04329527714469,8.74542552325978e-16,9.48462220439245e-15
"hsa-mir-103a-1",64651.6737117603,1.13054996189193,0.098827866023099,11.4395869038363,2.65144969203436e-30,1.27130035233858e-28
"hsa-mir-103a-2",64748.2117462816,1.12733861801871,0.0986104421681006,11.4322438195434,2.88554582949325e-30,1.31436612533417e-28
"hsa-mir-105-1",93.3217394823453,9.61445637728569,0.712675104502069,13.4906583891451,1.77508273927547e-41,1.47009125043632e-39
"hsa-mir-105-2",93.0971324666753,9.77223332833491,0.717746500834651,13.6151598328532,3.25432993417651e-42,2.9646945700348e-40
"hsa-mir-106a",45.6343609463036,0.299366977305441,0.165323630797621,1.81079362860054,0.0701728029561497,0.106902045975004
"hsa-mir-106b",2371.81702653018,0.863969882774355,0.0893043826576271,9.67443989940137,3.8720601449866e-22,7.83877064907286e-21
"hsa-mir-107",678.491649392027,0.644908520797431,0.101178841246967,6.37394649760101,1.84224881235127e-10,1.08979783639741e-09
"hsa-mir-10a",69423.5234905044,-0.823382874841964,0.159324609991912,-5.16795788725774,2.36665617043435e-07,9.49790207606033e-07
"hsa-mir-10b",87421.0672815258,3.66795666185734,0.227549992453073,16.1193442474571,1.86578564830201e-58,8.49865362801565e-56
"hsa-mir-1179",0.515490031090156,-0.168525420851164,0.299188041149281,-0.563275925748242,0.573247008674411,0.653602033670073
"hsa-mir-1180",109.6186982373,1.79560817859624,0.167008060138672,10.7516258622805,5.82261039351467e-27,1.89442788160424e-25
"hsa-mir-1181",0.694447300374698,-0.501089326521912,0.288115861739408,-1.73919382118272,0.0820006759392289,0.12206309768078
"hsa-mir-1182",0.040001173002591,0.564748109904109,2.52791095328582,0.223405064632534,0.82322026292751,NA
"hsa-mir-1185-1",2.38075273587816,1.00210086345133,0.380674824953272,2.63243271622792,0.00847758128376216,0.0166445615291106
"hsa-mir-1185-2",0.914931478993915,-0.0201780613583343,0.411403026053227,-0.0490469444328386,0.960881884685251,0.967252372318523
"hsa-mir-1193",0.144654023364522,0.562869744743954,1.0753848355177,0.523412387968987,0.600687305291708,NA
"hsa-mir-1197",1.14592681398893,1.36373376374727,0.602583703297169,2.26314411804585,0.023626806691558,0.0416325355822231
"hsa-mir-122",116927.310923196,-0.441717014247716,0.178948329993176,-2.46840534507676,0.013571654005095,0.0252321975482481
"hsa-mir-1224",1.94535142264806,1.49289055027971,0.387000379185846,3.85759454143273,0.000114508393378291,0.000324675225434798
"hsa-mir-1225",0.103184713788796,0.0496084308319216,0.915610855495397,0.0541806931778682,0.956791202699534,NA
"hsa-mir-1226",6.40601668226357,1.79835936897812,0.243822165210438,7.37570092294929,1.63482641451865e-13,1.32975612823794e-12
"hsa-mir-1227",0.21019631279673,0.786743476674128,0.54496596579934,1.44365616579405,0.148835717420503,NA
"hsa-mir-1228",11.1504456215178,0.00324523202413689,0.159674453558655,0.0203240527949875,0.983784868392579,0.985949411557359
"hsa-mir-1229",3.20949162910926,1.5572455174667,0.257342570866754,6.05125499532299,1.43721740509097e-09,7.52474170136711e-09
"hsa-mir-1231",0.0311173493986877,0.588202482649445,2.728210804605,0.215600085468691,0.829299489172619,NA
"hsa-mir-1234",0.307098384544632,0.51385533815223,0.414583491353783,1.2394495894525,0.21517904648841,0.282054836476175
"hsa-mir-1236",0.0932558425427843,0.661628131452817,1.16495237114652,0.567944362224577,0.570072747747685,NA
"hsa-mir-1237",0.194827231108055,0.11831541787722,0.577508294817457,0.204872239825781,0.837671944580266,NA
"hsa-mir-1238",0.0921038372466971,0.744736361177148,1.08025082014381,0.68941059547449,0.490564917591256,NA
"hsa-mir-124-1",0.0750092578080127,0.49087638416305,1.43392848896036,0.342329752105665,0.732102747713621,NA
"hsa-mir-124-2",0.0772059837907985,0.162908920084242,1.1957921224113,0.136235150768295,0.891635387911849,NA
"hsa-mir-124-3",0.0535582986093115,0.485132655544977,1.53225835742384,0.31661283046328,0.751537398993321,NA
"hsa-mir-1243",0.208160667919801,1.11677632264987,0.800997951467718,1.39423118449121,0.163247803838598,NA
"hsa-mir-1245a",2.69216345426291,-0.00843486174502365,0.25575260722261,-0.0329805503710149,0.973690097758647,0.976907135526572
"hsa-mir-1245b",0.0734616257213611,0.220051230407068,0.960056632021198,0.22920651039491,0.818708412706505,NA
"hsa-mir-1246",0.0619074929978146,0.671906264906056,1.65640688511782,0.405640830729983,0.685006523393835,NA
"hsa-mir-1247",132.428180936847,-0.685482159425273,0.385803210227939,-1.77676634422062,0.075606691448154,0.114035920379583
"hsa-mir-1248",6.98072316968318,-0.310103137164554,0.20921228393569,-1.48224153635203,0.138276038157801,0.193501491185495
"hsa-mir-1249",7.47773902248584,0.0223308966042611,0.133669314222943,0.167060755372891,0.867322244672523,0.893812856217951
"hsa-mir-1250",0.706637221387349,1.31456656375939,0.492262551169658,2.6704581947903,0.00757478033598052,0.0150013584479962
"hsa-mir-1251",7.86591409387025,5.2582705473721,0.558485020545062,9.41524007616215,4.72002498085287e-21,8.59988551511393e-20
"hsa-mir-1252",0.0731553663002996,0.487334512820912,1.19582517297846,0.407529899715274,0.683618838518888,NA
"hsa-mir-1254-1",1.08614956990206,2.51746598910061,0.352744588292611,7.13679549638423,9.55318096249697e-13,7.19251888994607e-12
"hsa-mir-1254-2",1.00232212881291,1.93611290743408,0.36090713158091,5.36457370336012,8.11406231821645e-08,3.45416391210055e-07
"hsa-mir-1255a",1.68761634414784,0.16012899131587,0.263080496455363,0.6086691848061,0.542743736288651,0.62746134994792
"hsa-mir-1256",0.428822000338134,-0.0774696386712725,0.346367547541428,-0.223663097831088,0.82301946217102,0.860815993154764
"hsa-mir-1257",0.140490274350132,0.838453203819484,0.864640488203369,0.969713094932323,0.33218952137955,NA
"hsa-mir-1258",11.9392191741227,-3.35565749330163,0.361167703904577,-9.291133888838,1.52653288373862e-20,2.575317513122e-19
"hsa-mir-125a",1654.28498840465,-0.28970189801693,0.148600834019396,-1.9495307676343,0.0512320721657852,0.0817994589955523
"hsa-mir-125b-1",1460.83748496079,-0.792808332220549,0.13919034896308,-5.69585706284017,1.2275368935594e-08,5.79422854939179e-08
"hsa-mir-125b-2",1590.53022608459,-0.803012846007613,0.138988208769242,-5.77756093929402,7.57912750011442e-09,3.65321965746256e-08
"hsa-mir-126",25269.9708620258,-0.271905260740122,0.0971503719232012,-2.79880823261354,0.0051291589242086,0.0105956094783538
"hsa-mir-1260b",0.183332391180683,0.742121278101465,0.649671788409937,1.14230183816015,0.253328577460265,NA
"hsa-mir-1262",3.00412687465233,0.139856630399507,0.259909992035432,0.538096397542276,0.590510499398803,0.669098339492923
"hsa-mir-1263",0.0202883527211609,0.572558915144968,3.22801513388263,0.177371818717684,0.859216341734829,NA
"hsa-mir-1264",0.0926550041413779,0.283785458157739,2.03478101302765,0.139467321712168,0.889080877031716,NA
"hsa-mir-1266",32.2068687498193,2.05835614338262,0.198648358717147,10.3618079538905,3.69903092980906e-25,9.1076139920434e-24
"hsa-mir-1269a",2926.63744689905,5.89271383157385,0.416830916935971,14.1369404047325,2.24849700321113e-45,2.27597863325038e-43
"hsa-mir-1269b",469.999180139509,6.6830587084142,0.585362416161648,11.4169590050494,3.44063181051734e-30,1.42473435426422e-28
"hsa-mir-127",3856.41334699204,0.194819988886255,0.23741734615047,0.820580265280121,0.411885392471546,0.494371004666111
"hsa-mir-1270",8.83811751717493,2.13196348201057,0.276333586109825,7.71518045281418,1.20811179867084e-14,1.17084026445653e-13
"hsa-mir-1271",8.29375253491155,-0.545677001663529,0.130112439923211,-4.19388800936769,2.74213400487863e-05,8.49688462055929e-05
"hsa-mir-1273c",0.0247371158158891,0.42592842511752,2.75066140812498,0.154845821393866,0.876942866588604,NA
"hsa-mir-1273h",0.1622187478989,0.252800331433975,0.673631160914164,0.375280043593749,0.707452206319154,NA
"hsa-mir-1275",1.43164844319003,-0.901342286100859,0.229449123533934,-3.92828820706982,8.55526472243716e-05,0.000250605985920908
"hsa-mir-1276",1.46068240029229,1.84432649889105,0.330282500090814,5.58408785928389,2.3492992478761e-08,1.04400566576348e-07
"hsa-mir-1277",10.3229054717197,-0.0729603093593434,0.149253629681382,-0.488834405669698,0.624958937618478,0.699431931413309
"hsa-mir-1278",0.391519751663042,0.846180355782555,0.40104986623864,2.10991307320134,0.0348658439875293,0.0590386317335301
"hsa-mir-128-1",617.015735829395,0.741149098291023,0.107409242841316,6.90023575890934,5.1916306046536e-12,3.6381349852611e-11
"hsa-mir-128-2",393.519169136984,0.64964477581025,0.117152976833149,5.54526904370073,2.93502515272094e-08,1.29169464450665e-07
"hsa-mir-1283-1",1.54223508853686,3.48265739940775,1.11833828513427,3.11413589760957,0.00184484496643925,0.00416003407036178
"hsa-mir-1283-2",2.38637957127703,3.93647859858692,1.04477141449232,3.76778934031208,0.000164699594093245,0.000449225539577682
"hsa-mir-1284",1.65589414117146,0.529359631599309,0.255772960472202,2.06964657492339,0.0384854531507825,0.0642129080959026
"hsa-mir-1285-1",0.266224285074041,0.870495679506937,0.524372380326602,1.66007156777547,0.096900055903391,0.141922750688086
"hsa-mir-1286",0.1623577903172,0.505154423230621,0.690748605029453,0.731314431259809,0.464587117736826,NA
"hsa-mir-1287",110.634344637956,0.173670559772065,0.191718573851604,0.905861942758301,0.36500893001752,0.44454964605075
"hsa-mir-1288",2.77043968996402,0.420974774079392,0.193108523328937,2.17999064371857,0.0292581551010891,0.0503859722062233
"hsa-mir-1289-1",0.0478172938933002,0.593179395543675,1.48078602862189,0.400584138476592,0.688726325546563,NA
"hsa-mir-129-1",2.88539966391472,0.813910706819353,0.333649001017418,2.43942198039689,0.0147107788654991,0.0271836096277276
"hsa-mir-129-2",3.23962080730678,0.83403957461992,0.324696046786778,2.56867794626283,0.0102087283629905,0.0196205728664227
"hsa-mir-1291",2.36468242976866,-0.248821662789095,0.195119820298381,-1.27522494848853,0.202229633228244,0.267389253803962
"hsa-mir-1292",2.23932438962599,1.43612171575341,0.231244569020806,6.21040192137094,5.28492535097546e-10,2.90034156309557e-09
"hsa-mir-1293",0.473541129763546,2.03413918663911,0.656690393366294,3.09756196708133,0.00195119598306169,0.00435671456021863
"hsa-mir-1294",0.839466232438734,-0.629015413829786,0.246358645131428,-2.55325082460255,0.0106722610301101,0.0202550620800632
