"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-1306",25.6489417334433,-4.39489735452837,0.244630912560229,-17.965421084902,3.6350920434748e-72,3.83704160144562e-70
"hsa-mir-1307",5048.08284216394,-2.77219336523264,0.265601555198309,-10.4374139043079,1.67306440889842e-25,2.40819877038409e-24
"hsa-mir-130a",103.731351152682,1.10458546381004,0.315602540586439,3.49992576662263,0.000465387739271548,0.00130034809502344
"hsa-mir-130b",121.48706066681,-0.574405231057546,0.245667183929873,-2.33814391433539,0.0193797838068468,0.0414657536407759
"hsa-mir-132",253.15279217774,-2.24016384149794,0.264942937085953,-8.45526914639428,2.78444331279193e-17,2.51925823538318e-16
"hsa-mir-1322",0.0454399794355706,-1.73637376749435,3.83726627048007,-0.452502809318238,0.650906797856901,NA
"hsa-mir-1323",0.133927556377114,-1.2407819597797,2.27324083021616,-0.545820725761693,0.585189175064755,0.669411879065942
"hsa-mir-133a-1",49.4123969832694,-3.99406059010722,0.605540111244827,-6.59586461068038,4.2278461942742e-11,2.47929252133363e-10
"hsa-mir-133a-2",44.3391970185139,-4.18564215162553,0.595349374068449,-7.03056446170765,2.056996630699e-12,1.32036945889463e-11
"hsa-mir-133b",16.4188972494263,-2.51751072934033,0.763404436410516,-3.29774181189924,0.00097465710712107,0.00260823732891554
"hsa-mir-134",1072.33584578899,0.4895193366519,0.299279461626244,1.63565964063126,0.101910840692346,0.178956189755505
"hsa-mir-1343",1.81177541100292,-4.12607226508984,0.441588346159099,-9.34370732601549,9.3018743110732e-21,1.0519976899428e-19
"hsa-mir-135a-1",0.984969396412898,-1.37314567331203,1.06917864808967,-1.28429956562026,0.199037158769961,0.312021948566771
"hsa-mir-135a-2",0.737586313937997,-0.179910437221891,1.1563837815919,-0.155580214878337,0.876363921258265,0.915654824550054
"hsa-mir-135b",277.331124733123,8.35470848653038,0.867843053554269,9.62698088359813,6.15101591302662e-22,7.49162194535294e-21
"hsa-mir-136",96.4125433894467,4.17280417593005,0.551312438877896,7.56885548315052,3.76526737621326e-14,2.73053741023099e-13
"hsa-mir-137",0.871870076168558,-0.20482054351961,1.01201343136061,-0.20238915529435,0.839612505801679,0.884292550456314
"hsa-mir-138-1",1.41261839368843,-1.76826680915261,0.704493773189156,-2.50998216939219,0.0120737257911961,0.0271159326279818
"hsa-mir-138-2",1.14933445318587,-0.646631024972102,0.834746328034304,-0.774643748951632,0.438550198363985,0.548909997952286
"hsa-mir-139",141.275500919247,-5.38346513933173,0.354715416803367,-15.1768569515432,5.03328572869116e-52,3.18774762817107e-50
"hsa-mir-140",1941.19796549517,-2.20295244056465,0.242050073543664,-9.10122607406377,8.9317747729205e-20,9.64225685713008e-19
"hsa-mir-141",5128.10224998519,4.59748735868757,0.269607552939813,17.0525169215638,3.34800734813229e-65,3.18060698072568e-63
"hsa-mir-142",7779.71794691399,6.4575242247728,0.432467834885204,14.9318023304251,2.04658721782361e-50,1.14368109231319e-48
"hsa-mir-143",455248.926103397,2.70122701915542,0.456031385495152,5.92333577265185,3.15475770243716e-09,1.52909174352821e-08
"hsa-mir-144",209.575663510468,5.15994392177419,0.574294501983268,8.98483949255102,2.59112221801992e-19,2.73507345235436e-18
"hsa-mir-145",9449.72757200969,-3.98672482055734,0.400644549136711,-9.95077763855201,2.50220219349631e-23,3.25629052578288e-22
"hsa-mir-1468",14.3808352480275,-2.67288336389456,0.340401633430896,-7.85214611620592,4.08977607563861e-15,3.26494728727452e-14
"hsa-mir-146a",660.765076538977,1.49285814781729,0.367742639336754,4.05951877244846,4.91739546411468e-05,0.000150694377126095
"hsa-mir-146b",1547.81951046247,-0.574855785758504,0.291284541013529,-1.97351971978426,0.0484363801136492,0.0931468848339409
"hsa-mir-147a",0.0231797391101451,-1.8087928944375,7.62186053369778,-0.237316451336319,0.812411300284042,NA
"hsa-mir-147b",15.1965926155286,1.71113244002591,0.664509018562535,2.5750326816142,0.0100230615471116,0.0228343128771127
"hsa-mir-148a",189422.135752321,3.35994814355127,0.302082518992008,11.122616941764,9.7373193966345e-29,1.77893335130823e-27
"hsa-mir-148b",456.147236766534,-0.18478670059936,0.267960183215518,-0.689605068864796,0.490442578886789,0.593529235595477
"hsa-mir-149",47.6148767692347,-4.3444010962458,0.4101158878178,-10.5931060592704,3.20768158781262e-26,4.8369801720984e-25
"hsa-mir-150",1515.33972425603,-3.9297546917052,0.40260214544709,-9.7608885996899,1.65696947140406e-22,2.07121183925507e-21
"hsa-mir-151a",7039.65337193107,1.42952921583196,0.23364659202583,6.11833968318239,9.4555342732433e-10,4.9086106882957e-09
"hsa-mir-151b",2.87227681170412,-1.64525811026514,0.413091556928614,-3.98279287646989,6.81101112292855e-05,0.000205411446564512
"hsa-mir-152",549.956890737496,3.23646820419552,0.27540428359215,11.7516988551581,6.92131957450715e-32,1.64381339894545e-30
"hsa-mir-153-1",4.86989708652901,2.91154930479167,0.865238906428839,3.36502355957236,0.000765371234797138,0.00209539675232646
"hsa-mir-153-2",125.337030028156,5.5948385439051,0.768694851816676,7.27836088752601,3.37900419323124e-13,2.26060139688005e-12
"hsa-mir-1537",0.933927245503696,0.26831314166728,0.899999451298599,0.298125894721529,0.765607078557615,0.830846848801335
"hsa-mir-1538",0.804957401317639,-4.59549191195264,0.488192068550137,-9.4132867123397,4.80860309665649e-21,5.71021617727958e-20
"hsa-mir-1539",0.0796190453762335,-3.08567521013089,3.52816021271183,-0.874584776227938,0.381799874150831,NA
"hsa-mir-154",18.3296396094491,-0.0972947191185826,0.389177172378271,-0.250001094678838,0.802586502079459,0.855731960690781
"hsa-mir-155",977.755245360238,0.806966414050511,0.365658776915638,2.2068837533652,0.0273221817491159,0.0556997267417598
"hsa-mir-15a",346.150149242154,3.11157425817319,0.269648444692475,11.5393740235433,8.35308724127736e-31,1.80350747254852e-29
"hsa-mir-15b",640.833937222392,-2.54648383922886,0.221730844169304,-11.4845719763033,1.57714613468559e-30,3.25714962598111e-29
"hsa-mir-16-1",976.121802411916,3.81308316936367,0.32870899387247,11.600179004664,4.11217212152494e-31,9.30134170344927e-30
"hsa-mir-16-2",987.291390433488,3.86251997819096,0.32711714790762,11.8077575660502,3.55927682127208e-32,8.67003328258584e-31
"hsa-mir-17",3967.84353254646,2.77452739286387,0.277084077126086,10.0133050648065,1.33225861272225e-23,1.75784122511964e-22
"hsa-mir-181a-1",1472.35526276298,-3.33604082487117,0.25294500522069,-13.188798972174,1.01794064916252e-39,3.5816430248311e-38
"hsa-mir-181a-2",2899.28235823508,-2.58892588540925,0.231214069197843,-11.1970949449187,4.21323777590562e-29,8.00515177422068e-28
"hsa-mir-181b-1",297.846670831322,-1.34480252882135,0.268989097912608,-4.99946852588896,5.74885551139066e-07,2.23828390812341e-06
"hsa-mir-181b-2",264.92302973162,-1.52024615930232,0.28887030098452,-5.2627291698768,1.41932579638157e-07,5.91385748492319e-07
"hsa-mir-181c",216.144109564115,-0.119706288830783,0.272556339491246,-0.439198328882121,0.660517835826702,0.733908706474113
"hsa-mir-181d",53.810620978009,1.63555672564692,0.468951174141135,3.48769086385671,0.000487211041338486,0.00135733281311309
"hsa-mir-182",45621.1286563025,4.47777558837965,0.325830391286529,13.7426578616541,5.63678463713409e-43,2.54997400251304e-41
"hsa-mir-1825",0.0867343454902225,-1.56815740506411,2.81530189369087,-0.557012165756848,0.577519117142969,NA
"hsa-mir-183",23771.91375725,2.44228284812705,0.328206384604167,7.44130206690696,9.96976803154326e-14,6.91334279559569e-13
"hsa-mir-184",3.70897274991078,-1.07912120295596,1.07162197129029,-1.00699801969965,0.313935725830487,0.444451786979213
"hsa-mir-185",153.43228670311,1.03790106543517,0.216774209158181,4.78793611779622,1.68505265038503e-06,6.2776471288854e-06
"hsa-mir-186",778.681590036603,0.996134327191588,0.200974494892837,4.95652111340169,7.17665719213686e-07,2.77147330590651e-06
"hsa-mir-187",6.63690364445881,-4.62818171147082,0.926061804723191,-4.99770283998942,5.80172980225924e-07,2.24965033148828e-06
"hsa-mir-188",21.5867734998708,2.77836149113604,0.66129845967012,4.20137299657705,2.65301066080193e-05,8.45758432134843e-05
"hsa-mir-18a",93.6119109169216,1.7576797615988,0.396727856962423,4.43044200388803,9.40401367525273e-06,3.26051569032485e-05
"hsa-mir-18b",1.98878188362146,0.439020893436269,0.823111009596358,0.533367781888325,0.593779015313588,0.676510954777207
"hsa-mir-1908",0.089752084131589,-2.2662509900338,2.04442931240963,-1.10850053669145,0.267645707479485,NA
"hsa-mir-1909",0.250711096615202,-1.67719411733841,1.29503307255772,-1.29509751749112,0.195286591200608,0.308689287255537
"hsa-mir-190a",16.5243028610317,2.63256405921487,0.6453733998501,4.07913319610993,4.52039330092837e-05,0.000140339007708561
"hsa-mir-190b",0.528502836749063,-0.351706331756277,0.891453406900218,-0.394531367577851,0.693188773328944,0.766623206824793
"hsa-mir-191",2035.04019313782,-1.23321243977064,0.206026820318188,-5.98568884316159,2.15475953622905e-09,1.07737976811453e-08
"hsa-mir-1910",0.196458851301353,-1.42631858696547,1.4384283728962,-0.991581238135379,0.32140184528437,0.449017283853164
"hsa-mir-1911",0.464224126890675,-0.321171937198238,2.66962990807794,-0.120305790786361,0.904240917048101,0.931898845071396
"hsa-mir-1913",0.0451850699169423,-1.70264518405336,3.39739077740109,-0.501162596713656,0.616256695537658,NA
"hsa-mir-1914",0.231234385598515,-2.54252147697608,1.13043728405126,-2.24914863729919,0.0245030410103796,0.0508250850651979
"hsa-mir-192",209924.936641265,2.61761823915286,0.375051440115251,6.97935792047215,2.96532142114029e-12,1.87803690005552e-11
"hsa-mir-193a",464.439071445719,-3.43661291382972,0.318893081966122,-10.7766932184337,4.43545164071033e-27,7.39241940118388e-26
"hsa-mir-193b",105.630728281463,-3.21232892286357,0.27941742613045,-11.4965232031157,1.37336773899691e-30,2.89933189343793e-29
"hsa-mir-194-1",23848.2242103282,1.46824332137312,0.260849264163889,5.62870409498505,1.81568573204019e-08,8.09812885182245e-08
"hsa-mir-194-2",26973.1122239949,0.255146010725028,0.253611471521745,1.00605074839113,0.314391158789506,0.444451786979213
"hsa-mir-195",83.0326045299816,-0.0757090059770957,0.35932812906741,-0.210696018075704,0.833124481976004,0.878433138598451
"hsa-mir-196a-1",398.945666738817,1.67873448077214,0.395483399034606,4.24476598732085,2.18821663523238e-05,7.11919795709164e-05
"hsa-mir-196a-2",404.870308472415,2.48623374490832,0.410813937945467,6.05197028450957,1.43084868124978e-09,7.30809810315746e-09
