"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-1248",7.87371861824926,0.632238320790896,0.170989637857843,3.69752418164968,0.00021771248578619,0.000634572826787655
"hsa-mir-1249",3.90880441339847,0.182022928654464,0.152890002776218,1.19054827228231,0.233830968855575,0.356675230384164
"hsa-mir-1250",0.17539196669723,-0.0138055123601656,0.623501438649794,-0.0221419093916796,0.982334755800802,0.988909954969482
"hsa-mir-1251",12.5884598690243,-2.94266977629089,0.228620232648105,-12.8714319909747,6.51823525422998e-38,2.88336053598879e-36
"hsa-mir-1252",0.088467350581347,0.103898453362978,1.10375767288104,0.094131579707873,0.925004634769149,NA
"hsa-mir-1254-1",0.4055182609026,0.569360854551624,0.356566681830233,1.59678647379259,0.110313312053776,0.190702553251585
"hsa-mir-1254-2",0.414582797369974,0.447502304462423,0.341754845507761,1.30942490017237,0.190390461430307,0.30141816209598
"hsa-mir-1255a",2.93095585043072,1.1285233008526,0.24230329902881,4.6574821943238,3.20100099141313e-06,1.14083068509132e-05
"hsa-mir-1256",0.165542625185032,0.190983375257929,0.561947773504156,0.339859652912241,0.733962222237531,0.834305635455137
"hsa-mir-1258",5.6499586878982,-1.34698327365974,0.195358931578778,-6.89491523512232,5.3896930944204e-12,3.89716269904244e-11
"hsa-mir-125a",2307.23561219509,-0.374452563273495,0.0698015950054708,-5.36452731838215,8.11614760976983e-08,3.69899575911934e-07
"hsa-mir-125b-1",2848.39965964362,-0.342095949044684,0.0775698558442563,-4.4101661053946,1.03291357426025e-05,3.43695136214031e-05
"hsa-mir-125b-2",3077.12143810302,-0.360692398902751,0.0761492933435179,-4.73664801163193,2.17282066251843e-06,8.0889165258112e-06
"hsa-mir-126",5701.30418610902,0.779918880371239,0.0934838624809728,8.34281831829509,7.25405714085796e-17,6.99365508964767e-16
"hsa-mir-1260a",0.0178288471644265,-0.031899762670705,2.84296484638985,-0.0112205969451972,0.991047446791917,NA
"hsa-mir-1260b",0.120148743281743,-0.527899201123691,0.716290834907366,-0.73699002611413,0.461128414751163,NA
"hsa-mir-1262",4.2365536071545,-0.182259323066286,0.1257988472946,-1.44881552562611,0.147389106816637,0.242760041284456
"hsa-mir-1264",0.240684973977717,-0.575668465287777,0.527020141147445,-1.09230828262922,0.274697621006814,0.41068113518315
"hsa-mir-1265",0.0721261539108975,-0.486426782297075,1.08745181239035,-0.447308815668668,0.654652102728727,NA
"hsa-mir-1266",10.4823463858494,0.383374750525589,0.159531377027353,2.40313070487604,0.0162553762196012,0.0348263330972653
"hsa-mir-1267",0.0275191595135539,-0.00850267508863696,2.51658262057028,-0.00337865922586327,0.997304225096334,NA
"hsa-mir-1269a",116.446662317403,3.53262328799894,0.506674003103405,6.97218184939712,3.12062803421009e-12,2.27836143856892e-11
"hsa-mir-1269b",6.85231001647747,3.28400234941035,0.833988776721481,3.93770568750361,8.22644071786321e-05,0.000248445117262375
"hsa-mir-127",1874.76171872565,-0.803389069572749,0.0913985465057846,-8.78995454836804,1.49620485930404e-18,1.67932246895021e-17
"hsa-mir-1270",1.90876263331553,0.136823877259359,0.24671975384782,0.554572040241876,0.5791874177764,0.723503219547929
"hsa-mir-1271",6.73520910969514,-0.747425870871431,0.118928386228197,-6.284671764042,3.28547105284746e-10,1.87172290283431e-09
"hsa-mir-1273h",0.024128901699426,-0.0720063597070308,2.52882154908088,-0.0284742747993436,0.977283885443953,NA
