"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-1",62925.4852709818,-0.954910107743148,0.511321721984039,-1.86753284025934,0.0618272151906879,0.234381352131971
"hsa-let-7a-2",62887.3346286527,-0.960891643432369,0.512641078357125,-1.87439455010465,0.0608760641083684,0.232892832414584
"hsa-let-7a-3",63269.318205343,-0.94959584318839,0.511207562526163,-1.85755437281856,0.063232323043148,0.237548456837772
"hsa-let-7b",81325.3679617484,-0.852407830364353,0.722546671733575,-1.17972701793672,0.238108804526775,0.529334793134444
"hsa-let-7c",7606.2817286168,-3.44091679732539,0.924034165490417,-3.72379823802205,0.000196247782807513,0.00340980522628054
"hsa-let-7d",3776.7105290137,0.401307581161242,0.450469169513606,0.890865809073137,0.373001164864725,0.670949718016789
"hsa-let-7e",9937.23605262045,0.216698761829501,0.675249701564952,0.320916486637879,0.748273679692574,0.886449217135805
"hsa-let-7f-1",24492.9090927011,-0.145314416228738,0.693296780127296,-0.209599150600494,0.833980542639552,0.916666918817516
"hsa-let-7f-2",24874.8392314884,-0.120100254268312,0.691908748301142,-0.173578169900579,0.862196989458617,0.931440789130164
"hsa-let-7g",3547.66507081389,-0.835327388735673,0.41540969914293,-2.01085191428875,0.0443411007303911,0.20098085874536
"hsa-let-7i",4582.32204243889,0.0490792448384423,0.496529768242988,0.0988445164367754,0.921261722530627,0.955428992440341
"hsa-mir-1-1",4.46907178397852,0.110173627546306,1.76798654398128,0.0623158744739136,0.950311287043507,NA
"hsa-mir-1-2",4.71649141097734,-0.511424010693098,1.55447360146666,-0.329001412575013,0.742154620338638,NA
"hsa-mir-100",28328.4544773403,-0.0166070224601608,1.11268504833618,-0.0149251780501532,0.988091872979118,0.991559939025103
"hsa-mir-101-1",8257.35389982302,-1.69613537444229,0.879179739156709,-1.92922482047776,0.0537029581310865,0.221976192842962
"hsa-mir-101-2",8385.29825956751,-1.7019237890037,0.879771702515324,-1.93450617261023,0.0530509238728671,0.221976192842962
"hsa-mir-103a-1",94189.6065810094,0.755729145313508,0.528537769811093,1.42984889345489,0.152760392712962,0.413177238623912
"hsa-mir-103a-2",94291.3290648113,0.744911702044313,0.527551391154781,1.41201732103055,0.157944861155468,0.415528594621697
"hsa-mir-105-1",1040.09662245125,1.75452287147869,1.82710120470103,0.960276785415281,0.336915930474281,0.640631438336773
"hsa-mir-105-2",1037.34313602003,1.69520975786497,1.87421198180029,0.904492007481792,0.36573457052931,0.67054610579446
"hsa-mir-106a",224.214578724104,0.698784960196313,1.3462753155495,0.519050562782619,0.603725481898368,0.801762821501973
"hsa-mir-106b",3403.90248902981,1.19139889237005,0.513699068974285,2.31925452921093,0.0203812393627704,0.121413954489647
"hsa-mir-107",461.397420298475,0.561316432961075,0.516795564977638,1.08614792966608,0.277413550049346,0.587215484114605
"hsa-mir-10a",61150.9483032917,1.59980026207598,0.678353092690853,2.3583592074888,0.0183559213284446,0.117760295291714
"hsa-mir-10b",236533.510966767,1.58757434479358,0.769302149401672,2.06365515295691,0.0390504243167615,0.185045760682836
"hsa-mir-1179",1.17809121705106,1.16212464473951,1.73760094371494,0.668809860482075,0.503616775905053,NA
"hsa-mir-1180",212.902521703465,1.45920190097616,0.646008219210208,2.25879773288356,0.0238959696265564,0.137235295737208
"hsa-mir-1181",2.3233989127066,-1.11528305847321,1.43677973712616,-0.776238020104597,0.437608461144147,NA
"hsa-mir-1185-1",0.715860360254721,0.414295302227263,2.06439852304698,0.20068571915842,0.840944327002596,NA
"hsa-mir-1185-2",0.191569886334262,-3.33436981205676,3.29312302035412,-1.01252512932184,0.311287037732004,NA
"hsa-mir-1197",0.514455533541686,0.0574989191589432,2.3914209713601,0.024043829943601,0.980817647561304,NA
"hsa-mir-122",0.568290182467102,0.0471212170593218,2.70416478188797,0.0174254236927171,0.98609722705918,NA
"hsa-mir-1224",0.777941488676675,-3.77361431148874,2.05926012988079,-1.83250977219045,0.0668755071791226,NA
"hsa-mir-1225",0.669767297862181,0.388200399155718,1.98131365367907,0.195930815110911,0.844664317725578,NA
"hsa-mir-1226",12.8338225214096,0.404283069311145,0.91467206542475,0.441997831346698,0.658490775233098,0.83985727644727
"hsa-mir-1227",0.749573376503838,-1.53402903900741,1.83279542659123,-0.836988687744879,0.402598926685221,NA
"hsa-mir-1228",8.53488418342839,0.533888715099792,1.05155628009777,0.50771292531309,0.611654682597979,0.809714294105896
"hsa-mir-1229",4.87829938423798,-0.81178220349285,1.05828564564176,-0.767072866230338,0.443038193486988,NA
"hsa-mir-1231",0.639193925954464,0.211912529853208,2.60312507077179,0.081406972040102,0.935118304629908,NA
"hsa-mir-1234",0.621457208442505,0.174599328995194,1.79882449519338,0.0970630150199416,0.922676351872596,NA
"hsa-mir-1236",0.359310512965625,-0.386337332300747,2.75934504382636,-0.140010519222712,0.888651679119818,NA
"hsa-mir-1237",0.683054482857039,0.179361108505446,1.84496869578553,0.097216342431805,0.922554590134402,NA
"hsa-mir-1238",0.210793129435839,-0.882982792774715,2.69019286113166,-0.328222859235185,0.742743165204809,NA
"hsa-mir-124-3",0.0899591142091992,-1.25563656073605,4.70727710444559,-0.266743710403242,0.789666496801066,NA
"hsa-mir-1243",4.04088459188184,2.93748795535174,1.74300388449765,1.68530201308091,0.091930317543629,NA
"hsa-mir-1245a",8.26440904902309,1.93736307568753,1.42588339643492,1.35871073366269,0.174238269465395,0.437694929922106
"hsa-mir-1246",0.687048067724333,0.0491073259165607,3.23614385397394,0.0151746424548642,0.987892851723059,NA
"hsa-mir-1247",47.6220665267972,-2.23548399125522,1.37760418376139,-1.62273316066121,0.104646459395224,0.34103368592065
"hsa-mir-1248",32.282294232423,2.25340840736083,1.0839088555915,2.0789648462934,0.0376205816680913,0.182416076227838
"hsa-mir-1249",31.5246936480137,1.26927332316161,0.90126141731356,1.40832981283611,0.15903343169823,0.415528594621697
"hsa-mir-1250",1.22994762931876,1.14773712601682,2.26535146483098,0.506648590223261,0.612401408365621,NA
"hsa-mir-1251",0.526161730964848,-5.80386101558157,6.14074298415101,-0.945139868345098,0.344587473614119,NA
"hsa-mir-1254-1",2.97584974590999,1.1936341185175,1.56541781641837,0.762501937820345,0.445760487027107,NA
"hsa-mir-1254-2",3.27521564441158,1.34530115348785,1.54307412679536,0.871831838877214,0.383300122510235,NA
"hsa-mir-1255a",1.61171286306852,0.301090863278518,1.72940919580607,0.174100417650538,0.861786544975201,NA
"hsa-mir-1256",0.325930912087082,-1.93073239080156,2.16366771512807,-0.892342376466653,0.372209447042033,NA
"hsa-mir-1258",0.814238974180498,-3.52759310022526,2.2688972696959,-1.55476104949347,0.120002988848977,NA
"hsa-mir-125a",5320.54935440362,-0.278132396876259,0.625035121433124,-0.444986829281749,0.656329272224027,0.83985727644727
